"product_id","product_title","product_level","product_type","travel_day","product_price","departure_code","des_city_code","toursim_tickets_type"
"210644670","<阳江闸坡海陵岛-十里银滩观景台2日游>抖音网红 北洛秘境度假酒店/高级海景房 30层临海无边泳池 星级自助早 私家沙滩 含往返交通","4","Y002","2天1晚","555","440100","441700","03001"
"210644732","<大岳武当双动2日游>落地专车接送","4","Y002","2天1晚","763","420100","420300","03001"
"210644857","<天津-相声之城2-3日自由行>精选香格里拉/泛太平洋等5家豪华酒店（任选），高铁/动车/火车多班次（任选），品舌尖美食，领略异国/民国/等多元化风情","5","Y006","2天1晚","1226","110000","120000","03001"
"210644862","<丰宁坝上草原2日游>丰宁坝上草原嘉年华 神仙谷七彩森林 草原BBQ 草原特色篝火狂欢夜  玩转坝上草原不留遗憾嗨不停","5","Y002","2天1晚","300","120000","130700","03001"
"210644868","<辉腾锡勒-响沙湾-成陵-呼和浩特4日游>含骑马，骑骆驼，黄花沟，沙漠套票，蒙古包，手把肉，篝火晚会，可升级酒店","5","Y002","4天3晚","1199","150100","150600","03001"
"210644943","<张北草原双汽3日游>张北草原 草原天路 天鹿大本营景区  十渡  清泉山玻璃吊桥 路程合理结合  草原 十渡游山玩水尽情畅玩","4","Y002","3天2晚","441","120000","130700","03001"
"210645007","<云南丽江+大理双飞5日自由行>丽江进出，清新洗肺避暑之旅，感受纯正古城文化，租车mini自驾环洱海，自选玉龙雪山登顶、骑马漫游古道","5","Y006","5天2晚","2874","110000","530700","03001"
"210645044","<西安-兵马俑-华清宫-黄帝陵-壶口瀑布双高5日游>高分酒店，0购物，陕历博VIP通道，上海往返","5","Y002","5天4晚","2929","310000","610100","03001"
"210645049","<西安-兵马俑-华清宫-华山-黄帝陵-壶口瀑布双高6日游>0购物，陕历博VIP通道，1元行李直送机场，上海往返","5","Y002","6天5晚","3269","310000","610100","03001"
"210645058","<西安-兵马俑-华清池-华山双高5日游>精选高分酒店，0购物，陕历博VIP通道，网红摔碗酒，1元行李直送，上海往返","5","Y002","5天4晚","2889","310000","610100","03001"
"210645175","<山西壶口瀑布-张壁古堡-王家大院-平遥双高4日游>暑期特惠 特别安排非遗剪纸 捏花馍 入住2晚平遥 探访袖珍古堡 观壶口霓虹奇景","5","Y002","4天3晚","1552","110000","141000","03001"
"210645305","<阳西沙扒湾2日游>住听海酒店或君临假日酒店（阳台海景、楼下即是沙滩）广州出发直达景区","4","Y002","2天1晚","337","440100","441700","03001"
"210645314","<宁波象山松兰山海景大酒店自驾2日游>象山松兰山海滨 /象山影视城 /石浦渔港/环港游/檀头山岛门票任选","4","Y006","2天1晚","518","310000","330200","03001"
"210645338","<惠州双月湾自由2日游>佛山多区上车点、仅含往返汽车、直达景区、方便快捷","5","Y002","2天1晚","194","440600","441300","03001"
"210645431","<古北水镇2日游>指定入住古北之光大酒店含夜游司马台长城及往返缆车价值298元水镇天然温泉酒店自助早餐特色午餐贴心安排景区内电瓶车","4","Y002","2天1晚","908","110000","110000","03001"
"210645650","<南京汤山温泉房车营地自驾2-3日游>亲子度假 相聚汤山 可自选7M/10M房车/独院温泉房车/木屋房型 可加订颐尚温泉/紫清湖温泉/汤山一号/百倍圣泉门票","5","Y006","2天1晚","308","310000","320100","03001"
"210645867","<北戴河-阿那亚高铁动车2-3日自由行>宿阿尔卡迪亚滨海度假酒店（享私人沙滩/多房型可选），毗邻刷爆票圈的孤独图书馆/黄金海岸，明星都来打卡","4","Y006","2天1晚","3110","110000","130300","03001"
"210645954","<无锡-拈花湾客栈2日自由行>含拈花湾小镇门票 ，可选君来波罗蜜多自助晚餐//禅食馆套餐， 高铁动车多车次自选","4","Y006","2天1晚","547","320500","320200","03001"
"210646010","<上海迪士尼双动2-6日自由行>动车/高铁自选，鸿锦/桔子水晶/浦东主题乐园万信/柏思特/客莱福诺富特自选，免费预约迪士尼限时班车，可加订乐园门票","4","Y006","2天1晚","166","110000","310000","03001"
"210646057","<五台山2-3日巴士自由行>含往返车位 多酒店以及门票可选 拜五爷 求安康 启智慧 做一次虔诚的信徒","5","Y006","2天1晚","237","110000","140900","03001"
"210646257","<无锡高铁2-3日自由行>宿经济舒适/高档酒店（近火车站， 市中心区域）， 多家酒店自选， 可加购灵山大佛/拈花湾/鼋头渚门票","5","Y006","2天1晚","161","320400","320200","03001"
"210646264","[中秋]<南北戴河2日游>宿近海酒店 玩转沙雕海洋乐园 特色海鲜餐 慢时光定制 打卡北戴河文艺地标群 中海滩自由海边骑行","4","Y002","2天1晚","244","130300","130300","03001"
"210646387","<海南三亚双飞3-8日自由行>臻选迎宾馆/鸟巢/铂尔曼/瑞吉/豪华精选/康莱德/半岭温泉豪华酒店优质别墅，私人恬静院落，享海滨假期","4","Y006","5天4晚","2687","110000","460200","03001"
"210646388","<宜昌+朝天吼漂流+三峡人家动车2日游>赠送防水袋或网红冰袖/提供漂流基础装备/甄选优质酒店/刺激漂流/清凉一夏","5","Y002","2天1晚","649","420100","420500","03001"
"210646395","<宜昌+朝天吼漂流+清江画廊动车2日游>放暑价/悠闲放松/好玩不累/提供漂流基础装备/赠网红冰袖或防水袋/纯玩","4","Y002","2天1晚","629","420100","420500","03001"
"210646462","<北戴河-ClubMedJoyview黄金海岸度假村-高铁动车2-3日自由行>享精致度假，近孤独图书馆/阿那亚海边礼堂","4","Y006","2天1晚","3822","110000","130300","03001"
"210646517","<无锡梁鸿湿地丽笙度假酒店自驾2日游>宿园林式酒店 畅游奥特莱斯 可加订拈花湾/灵山大佛/鼋头渚门票","5","Y006","2天1晚","599","310000","320200","03001"
"210646547","<北戴河-高铁动车2-3日自由行>宿四星or高档型酒店（多家酒店/多种房型任选），北方原生态海岸风光度假，附玩法攻略，可选订门票","4","Y006","2天1晚","1790","110000","130300","03001"
"210646548","<连云港金陵海州湾会议中心2-3日自驾游>登山望海，海滨度假，畅游连云港，含双人自助早餐","4","Y006","2天1晚","550","310000","320700","03001"
"210646676","<凤凰山汽车2日游>升级双人间住宿，观大峡谷，赏空中花园","4","Y002","2天1晚","305","230100","230100","03001"
"210646681","<惠州巽寮湾3日游>住海公园 侧海双 享辽阔海景视野、楼下即是沙滩","4","Y002","3天2晚","728","440600","441300","03001"
"210646910","<青岛极地海洋世界+黄岛金沙滩3日半自助游>1晚市中心近海 1晚西海岸五星海景酒店，亲子优选/专属私家沙滩区/道具全配备/赠送6重自助神器","4","Y002","3天2晚","860","370200","370200","03001"
"210646938","<无锡2日游>门票全含（无锡动物园  夜游拈花湾 竹尖长廊  玻璃栈道 竹海漂流） 宿商务酒店占床含自助早","5","Y002","2天1晚","412","320100","320400","03001"
"210646946","<青岛极地海洋世界+黄岛金沙滩4日半自助游>2晚市中心花园五星，1晚西海岸海景五星酒店，亲子优选/私家沙滩区/道具全配备/6重自助神器","4","Y002","4天3晚","1460","370200","370200","03001"
"210646948","<青岛极地海洋世界+黄岛金沙滩4日半自助游>2晚市区近海酒店，1晚西海岸五星海景酒店，8分钟到海边/私家沙滩区/金沙滩赶海踏浪/赠自助神器","5","Y002","4天3晚","900","370200","370200","03001"
"210646981","<青岛极地海洋世界+黄岛金沙滩3日半自助游>1晚市中心五星酒店，1晚五星海景酒店，畅游极地/专属私家沙滩区/金沙滩赶海玩沙/赠送6重自助神器","5","Y002","3天2晚","1100","370200","370200","03001"
"210647158","<云南+丽江+泸沽湖2日游>无自费推荐，走婚女儿国，360度环游湖，亲爱的客栈拍摄地，入住湖景房","4","Y002","2天1晚","461","530700","530700","03001"
"210647226","<安吉涵田度假村自驾2日游>赠入住欢迎水果 含双人涵田竹韵温泉门票  可加订藏龙百瀑/大竹海/竹博园/中南百草园等景区门票 安吉山水游","4","Y006","2天1晚","632","310000","330500","03001"
"210647597","<广西贺州姑婆山+玉石林+黄姚古镇双动3日游>全程0购物0自费，紫林仙境，土窑长桌宴，广州出发","4","Y002","3天2晚","799","440100","451100","03001"
"210647607","<丽江-玉龙雪山大索道-泸沽湖3日游>纯玩无其他消费，乘大索道登玉龙雪山，赏蓝月谷，360度环湖，入住湖景房，含摩梭篝火晚会，雪山三宝","4","Y002","3天2晚","820","530700","530700","03001"
"210647608","<安吉自驾2日游>宿安吉大年初一风景小镇别墅房 另可加购杭州hellokity乐园/藏龙百瀑/中国大竹海/中南百草原/安吉竹博园等景区门票  内含棋牌室","4","Y006","2天1晚","5378","310000","330500","03001"
"210647795","<兰州-张掖-嘉峪关-敦煌-莫高窟-德令哈-茶卡-青海湖双卧10日游>优选0购、升级1晚希尔顿欢朋、打卡双湖、穿无人区、赏晨曦日落","4","Y002","10天7晚","4245","310000","620100","03001"
"210648037","<天堂寨-白马大峡谷2日游>宿商务酒店，可升级御水山庄标准，占床均含早，激情十八盘漂流，透心劲凉，英雄的山寨，度假的天堂，纯玩0购物","5","Y002","2天1晚","327","320100","341500","03001"
"210648182","<五台山-云冈石窟-悬空寺-大同2日游>（含1早3正餐、含五台山景交、云冈景交）自选应县木塔 全程纯玩0购物","5","Y002","2天1晚","349","140100","140600","03001"
"210648254","<五台山-云冈石窟-平遥古城-壶口瀑布-王家大院4日游>门票全含，含乔家大院门票 ，VIP山西全晋游，含五台山，壶口，平遥小交通","5","Y002","4天3晚","1046","140100","140900","03001"
"210648454","<广西贺州姑婆山+玉石林+黄姚古镇双动3日游>全程0购物0自费  紫云仙境  土瑶篝火晚会  特色长桌宴  深圳往返","4","Y002","3天2晚","1058","440300","451100","03001"
"210648493","<陕西西安-兵马俑-华山-壶口瀑布3日游>含2早3正 西安2晚商圈住宿不挪窝 不去延安 壶口当天往返 景点门票全含 含手套小地图","4","Y002","3天2晚","1053","610100","610100","03001"
"210648605","<团体定制 惠东巽寮湾-天后宫-三角洲岛2日游>产品经理力荐，一支箭野战，浪漫海岛游，一单一团，方案可调","4","Y002","0天","448","440100","441300","03001"
"210648817","<苏州-昆山裕元花园酒店2-3日自驾游>免费停车场/室内恒温泳池 行程可选  可加购蒙特利亲子乐园门票 畅玩亲子乐园","5","Y006","2天1晚","594","310000","320500","03001"
"210649095","<浙江杭州千岛湖自驾3日游>宿五星千岛湖开元度假村  免费 泳池  健身房   可加订千岛湖周边热卖景点门票","5","Y006","3天2晚","1848","310000","330100","03001"
"210649150","<月坨岛2日游>朝花夕拾，休闲月岛，宿泰式风情木屋，看大海，一起找寻醉人的浪漫","5","Y002","2天1晚","518","120000","130200","03001"
"210649203","<浙江杭州千岛湖自驾2日游>宿五星千岛湖开元度假村  免费泳池健身房 含双人森林氧吧门票  赠双人自行车体验券1张","4","Y006","2天1晚","957","310000","330100","03001"
"210649607","<丽江+香格里拉2日游>真纯玩0购物，12人内精品商务团，览虎跳峡，普达措，格桑纳帕海，含藏王宴牦牛火锅，享高原三宝，可升级松赞林寺","5","Y002","2天1晚","536","530700","530700","03001"
"210649752","<宜昌-三峡大瀑布-朝天吼漂流2日游>住宿升级，赠送冰爽防晒袖，明星导游伴车游，纯玩0购，天天发班","5","Y002","2天1晚","342","420500","420500","03001"
"210649804","<秦皇岛-北戴河火车2日游>懒人度假 畅享慢时光 玩转沙雕乐园 宿近海花园酒店 睡眠不将就","5","Y002","2天1晚","722","110000","130300","03001"
"210649885","<江门台山下川岛+王府洲2日游>广州往返，含往返船票、宿香岛酒店或同级、含2餐海边特色海鲜午宴、赠送七彩水枪一支、可自选升级酒店","5","Y002","2天1晚","469","440100","440700","03001"
"210649896","<宜昌清江画廊-两坝一峡2日游>宿宜昌酒店，门票船票全含，指定地点免费接送，纯玩0购物","4","Y002","2天1晚","425","420500","420500","03001"
"210649899","<江门台山上川岛2日游>广州往返，含住宿、上川岛往返船票、入住期间无限次进入飞沙滩、2餐海鲜午餐、赠送七彩水枪一支","4","Y002","2天1晚","469","440100","440700","03001"
"210649993","<惠州巽寮湾3日游>住2晚海公园度假酒店阳台海景房 楼下即是沙滩、地理位置优越、直达景区","5","Y002","3天2晚","498","440100","441300","03001"
"210650269","<浙江舟山-普陀山祥生大酒店-自驾2日游>普陀山风景区，佛顶山脚下无敌海景，毗邻宝陀讲寺、万佛宝塔（不含普陀山门票）","4","Y006","2天1晚","1097","310000","330900","03001"
"210650338","<丰宁坝上草原2日游>丰宁坝上草原 七彩森林 中国一号景观大道越野穿越  京北第一天路 玩转坝上草原嗨不停草原特色篝火狂欢夜","4","Y002","2天1晚","311","120000","130800","03001"
"210650468","[五一]<北京-天安门广场-故宫-八达岭长城-定陵2日游>全程佩戴耳麦3小时深度浏览故宫 特别赠送珍宝馆 登长城 探秘十三定陵 纯玩零购物","4","Y002","2天1晚","599","110000","110000","03001"
"210650623","<北京颐和园-天安门广场-故宫-天坛2日游>天坛门票全含  入住连锁酒店 无死角深度浏览景区 三线皆走故宫 全程无任何购物","4","Y002","2天1晚","600","110000","110000","03001"
"210650948","<北戴河-沙雕大世界-承德-坝上草原双高6日游>26人VIP小团，亲子专线0购纯玩，沙雕海洋乐园玩够一整天，酒店紧邻景区，赏山海关国粹，篝火歌舞碳烤全羊","4","Y002","6天5晚","2889","310000","130300","03001"
"210650964","<芜湖方特+马仁奇峰+玻璃天梯2日游>自选绝壁天梯玻璃栈道，扬州镇江参团","4","Y002","2天1晚","491","321000","340200","03001"
"210650972","<团体定制 重庆双飞4日半自助游>含往返机票、24H接送机、可升级市区武隆多种玩法，嗨翻网红8D魔幻城，看神奇夜景，精致小包团、方案可调","5","Y002","4天3晚","2026","110000","500000","03001"
"210650980","<北戴河-沙雕大世界-承德-坝上草原高飞6日游>26人VIP小团，亲子专线0购纯玩，沙雕海洋乐园玩够一整天，酒店紧邻景区，赏山海关国粹，篝火歌舞碳烤全羊","4","Y002","6天5晚","2974","310000","130300","03001"
"210650989","<牛亲子-北戴河-沙雕大世界-承德-坝上草原飞高6日游>26人VIP小团，0购纯玩，沙雕海洋乐园玩够一整天，酒店紧邻景区，赏山海关国粹","4","Y002","6天5晚","2544","310000","130300","03001"
"210651047","<丰宁坝上草原双汽3日游>佛珠洞 神仙谷七彩森林 草原嘉年华  船游闪电湖 天马小镇 篝火晚会畅玩坝上草原嗨不停","5","Y002","3天2晚","501","120000","130800","03001"
"210651489","<东戴河双汽3日游>乐岛海洋王国 东戴河海鲜大餐海滨浴场 傍水崖水乐园 赏东戴河美景 游原生态海滩 品海鲜咖 宿特色渔家院","5","Y002","3天2晚","480","120000","130300","03001"
"210651662","<杭州西溪宾馆自驾2日游>宿溪廷国宾房 含早双晚 体验湿地特色生态水上游 西溪国家湿地公园或者酒店晚餐任选","4","Y006","2天1晚","1298","310000","330100","03001"
"210651713","<团队定制 凤凰山汽车2日游>观大峡谷，赏空中花园，一单一团，方案可调","4","Y002","2天1晚","229","230100","230100","03001"
"210651941","<厦门鼓浪屿+云水谣+集美学村3日游>2晚舒适酒店不挪窝、畅游双遗产5A景区、含游菽庄花园/百年大炮、24H送机","4","Y002","3天2晚","689","350200","350200","03001"
"210651949","<江西婺源-五龙源极限漂流3日游>香溪河漂流 宏村 徽州大峡谷 速度与激情 傲视漂流群雄 挑战华东的勇敢者的漂流","4","Y002","3天2晚","548","310000","341000","03001"
"210652016","<秦皇岛南北戴河双汽3日游>乐岛海洋王国 秦皇求仙入海处  沙雕海洋乐园  尽享海滨生活","4","Y002","3天2晚","447","120000","130300","03001"
"210652301","<张家界国家森林公园-袁家界-天子山3日游>武汉汉口至荆州直达张家界，赏三千奇峰，观阿凡达悬浮山 ，含金鞭溪等特色景点","4","Y002","3天2晚","988","420100","430800","03001"
"210652384","<清远古龙峡漂流-牛鱼嘴2日游>古龙峡全程漂流、牛鱼嘴公园、船游北江小三峡、摘葡萄任吃、可升级漂流换为古龙峡玻璃大峡谷、广州出发","5","Y002","2天1晚","429","440100","441800","03001"
"210652388","<惠州双月湾2日游>深圳往返 住虹海湾正面海景房，楼下就是沙滩，超大阳台享正面浩瀚海景，含旅游意外险","4","Y002","2天1晚","259","440300","441300","03001"
"210652407","<杭州-乌镇2日游>铁发精致慢游 360西湖 赏西湖6景拍摄地 含万亩茶餐 登雷峰塔 泛舟西湖 游飞来峰 赏乌镇西栅","5","Y002","2天1晚","339","310000","330100","03001"
"210652455","<海南三亚三亚湾+海棠湾亚特兰蒂斯双飞5日自由行>2晚三亚湾五星一线海景酒店，2晚探秘亚特兰蒂斯，享全程海景房，情牵椰梦长廊，沉醉海棠湾","4","Y006","5天2晚","3004","110000","460200","03001"
"210652479","<五台山2日游>祈福NEW 玩法  品佛国素斋 高端礼佛 拜文殊赐祥 纯粹净土 感受不一样的朝拜","5","Y002","2天1晚","228","110000","140900","03001"
"210652769","<长白山风景区汽车3日游>惠玩25人团 千人暴走 纯玩时代 双坡连游/含环保车 万达小镇/温泉酒店 水乐园/自行车/温泉 铁锅炖50元/人","4","Y002","3天2晚","688","220100","220600","03001"
"210653225","<北京双高5日游>全家总动员，五星配置酒店，获奖导游带团，暑期相约北大未名湖，慢游故宫3小时，赠珍宝馆探秘国家宝藏，观金面王朝表演，含接送","5","Y002","5天4晚","2785","310000","110000","03001"
"210653331","<广西南宁双动3日游>德天跨国大瀑布 通灵大峡谷  明仕田园风光 广西民族博物馆 壮乡簸箕宴 纯玩0购物","5","Y002","3天2晚","998","440100","451400","03001"
"210653841","<成都双飞3-8日自由行>精选HI设计师酒店/希岸Deluxe酒店/美丽豪酒店,看萌萌熊猫团子,放慢脚步,享受你的小时光","4","Y006","4天3晚","1975","110000","510100","03001"
"210653843","<团体定制 丽江-泸沽湖-玉龙雪山双飞5日游>1晚湖景房，180度环湖游，摩梭族篝火晚会，蓝月谷冰川大索道，6人起订，一单一团，方案可调","4","Y002","5天4晚","3681","110000","530700","03001"
"210653910","<深圳+珠海2日游>地王观光/游轮环香港岛澳门岛/梅溪牌坊 石景山公园","4","Y002","2天1晚","773","440100","440400","03001"
"210654032","<张掖七彩丹霞-茶卡盐湖-青海湖3日游>兰进西出，双动美景","5","Y002","3天2晚","1363","620100","620700","03001"
"210654101","<太行山大峡谷-红豆峡-八泉峡2日游>含一早三正餐升级商务宾馆标间住宿  全程自营发团山水线路","5","Y002","2天1晚","374","140100","140400","03001"
"210654438","<绍兴东方山水乐园亲子自驾2日游>宿绍兴东方山水金沙酒店 亲子酒店 享酒店豪华双人自助早餐 享室内游乐场 免费停车场","4","Y006","2天1晚","865","310000","330600","03001"
"210654870","<厦门客栈双飞3-6日自由行>云舍/三生一墅/六舍/后花园/那所，曾厝垵/环岛路客栈自选，29元换购植物园门票，随手拍大片，来一场治愈系的毕业之旅","5","Y006","4天3晚","1127","110000","350200","03001"
"210654960","<团体定制 成都-都江堰-熊猫基地-黄龙溪-杜甫草堂双飞4日游>前往宽窄巷子、锦里品舌尖上的成都，看萌主熊猫滚滚，品尝熊猫宴，一单一团，方案可调","5","Y002","4天3晚","2590","110000","510100","03001"
"210654983","<东戴河双汽3日游>山海关古城 东戴河海鲜大餐 银泰海滨沙雕 傍水崖水乐园 炎炎夏日清凉一夏原生态海滩温馨农家住宿海鲜大餐","5","Y002","3天2晚","403","120000","130300","03001"
"210655006","<张北草原2日游>天鹿大本营娱乐套票 真人CS 七彩滑草  天路小交通60分钟路段体验","4","Y002","2天1晚","371","120000","130700","03001"
"210655102","<内蒙古辉腾锡勒草原2日游>观赏美丽花海草原，特色蒙古包住宿，草原风力发电设置","5","Y002","2天1晚","240","150100","150900","03001"
"210655116","<嵊泗列岛3日游>半自助，巴厘岛太远，舟山正好，海岛慢悠悠，嵊泗撒欢 纯玩0购物 宿名悦度假公寓酒店海景房，含南长涂沙滩门票多次进出","5","Y002","3天2晚","1030","320100","330900","03001"
"210655178","<福建武夷山双动3-6日自由行>品质酒店集结，茶香武夷山，纵情九曲溪，留恋虎啸岩，享避世静心好时光，可自选增订武夷山联票","4","Y006","3天2晚","580","110000","350700","03001"
"210655181","<日照2日游>半自助，亲子/闺蜜/父母游，体验蓝天碧海沙滩，宿森林公园内，可升级海边别墅，门票全含，0购物","4","Y002","2天1晚","326","320100","371100","03001"
"210655348","<宁波罗蒙环球乐园高铁动车2-3日自由行游>宿宁波开元名都大酒店，含乐园门票， 双份早餐，欢迎水果一份，晚安牛奶，周六周日酒店至罗蒙环球乐园班车","5","Y006","2天1晚","819","110000","330200","03001"
"210655394","<海南三亚海棠湾+亚特兰蒂斯双飞5日自由行>2晚海棠湾一线海景酒店，2晚探秘亚特兰蒂斯，古典与时尚设计风格任选，享海滨私密时光","4","Y006","5天2晚","3336","110000","460200","03001"
"210655402","<张家界武陵源+天门山-玻璃栈道双动3日游>武汉汉口直达张家界，心跳玻璃栈道，观袁家界天子山，乘百龙天梯，坐天子山索道","5","Y002","3天2晚","1088","420100","430800","03001"
"210655647","<惠州双月湾2日游>广州往返 住虹海湾正面海景房，楼下就是沙滩，超大阳台享正面浩瀚海景","5","Y002","2天1晚","238","440100","441300","03001"
"210655757","<常州茅山宝盛园旅游度假区2-3日自驾游>体验山林野趣 房车帐篷露营/野趣度假酒店 度假休闲 户外拓展","4","Y006","2天1晚","275","310000","320400","03001"
"210655763","<浪漫大连2-3日火车自由行>精选星海广场豪华型酒店 品质保证 老虎滩海洋公园/圣亚海洋世界发现王国等门票可选 贴心棒棰岛/金石滩/旅顺等精品1日游可选","5","Y006","2天1晚","2074","110000","210200","03001"
"210655796","<海南三亚一地+亚特兰蒂斯双飞5日自由行>臻选2晚国光/半山半岛洲际/亚龙湾红树林/仁恒等人气酒店，特升2晚亚特兰蒂斯，全程豪华体验，精彩海滨时光","5","Y006","5天2晚","3326","110000","460200","03001"
"210655803","<丽水-缙云仙都3日游>含5正2早特色农家餐，赏云雾奇观，丽水景区首道门票全含，深度纯玩3日","5","Y002","3天2晚","399","310000","331100","03001"
"210655811","<浙江临安2日游>临安龙井峡漂流、浙西大龙湾、富春桃源（可自选网红三渡悬崖玻璃漂流，宿富阳星凯大酒店）","4","Y002","2天1晚","438","310000","330100","03001"
"210655859","<宁波九龙湖开元度假村自驾2-3日游>Cool爽一夏/SAM的秘密花园/湖畔美食/3天2晚特惠套餐任选 HIGH翻九龙湖","5","Y006","2天1晚","713","310000","330200","03001"
"210655871","<浙江杭州-千岛湖开元曼居酒店-自驾2-4日游>紧邻千岛湖中心湖区旅游码头和夜游码头 可加订千岛湖中心湖区/九龙溪漂流/金峰峡谷漂流等景区门票","5","Y006","2天1晚","350","310000","330100","03001"
"210655874","<北京古北水镇函谷山庄精品酒店2-3日自驾游>体验函谷帐篷，函谷山谷BBQ，房型/套餐根据需求自选","5","Y006","2天1晚","487","110000","110000","03001"
"210656018","<苏州吴宫泛太平洋酒店2-4日自驾游>园林式酒店 自助晚餐/阳山温泉套餐可选 恒温泳池 健身房 凭房卡免费游玩盘门景区","5","Y006","2天1晚","968","310000","320500","03001"
"210656063","<海南三亚双飞6日自由行>3+2双酒店任选，3晚三亚湾/大小东海热销酒店+2晚亚龙湾/海棠湾新颖人气酒店，一线海景酒店全搜罗，爱在双湾，精彩海滨时光","4","Y006","6天3晚","2465","110000","460200","03001"
"210656088","<海南三亚大东海+海棠湾双飞5日自由行>2晚大东海JW万豪/温德姆等甄选酒店，2晚海棠湾艾迪逊/亚特等品牌酒店，别具风尚引领时尚潮流，畅享海滨之旅","4","Y006","5天2晚","2705","110000","460200","03001"
"210656306","<舟山沈家门-东极岛自助3日游>1晚东极岛上酒店海景房 1晚舟山沈家门商务酒店","4","Y002","3天2晚","687","330900","330900","03001"
"210656336","<清远黄腾峡生态景区2日游>升级酒店住宿、黄腾峡勇士漂、天门悬廊玻璃桥灯光秀/观夜景、CS野战、天子山瀑布群、特色青花瓷宴、广州出发多上车点","5","Y002","2天1晚","511","440100","441800","03001"
"210656480","<团体定制 疯狂水世界 瑞吉夏令营 三亚半自助双飞5日游>瑞吉夏令营，亚特兰蒂斯水世界，让暑假彻底疯起来，一单一团，方案可调","4","Y002","5天4晚","2450","420100","460200","03001"
"210656575","<塔尔寺-青海湖-茶卡盐湖-金银滩大草原2日游>西北4至10人精品团 可升级2至3人独立成团 双湖圣寺 天空之镜 网红景点 骑行礼包 接送机","4","Y002","2天1晚","888","630100","630100","03001"
"210656638","<云南昆明+大理+丽江双飞6日自由行>昆进丽出，2晚昆明+1晚大理+2晚丽江，昆明石林九乡，大理苍山洱海，丽江雪山美景，不走回来路","5","Y006","6天2晚","2206","110000","530100","03001"
"210656710","<桂林+漓江+阳朔+遇龙河2日游>早上酒店接 吉普车旅拍漓江 竹筏观漓江美景  溶洞银子岩 世外桃源 特色美食 暑期优选","5","Y002","2天1晚","599","450300","450300","03001"
"210656845","<云南丽江-大理双飞5日自由行>丽进大出，3晚丽江+1晚大理，丽江花间堂/悦榕庄/洲际/金茂凯悦，高端品质住宿，丽江大理两地连游，不走回头路","4","Y006","5天3晚","3507","110000","530700","03001"
"210656854","<北戴河2日游>乐岛 渔岛 双岛体验 自费体验邮轮帆船出海  享受大海与沙滩  零距离接触大海","4","Y002","2天1晚","349","120000","130300","03001"
"210656875","<丰宁坝上草原3日游>丰宁坝上草原 佛珠洞 神仙谷七彩森林 滦河神韵中国一号景观大道 越野穿越 篝火晚会 畅玩草原憾嗨不停","4","Y002","3天2晚","452","120000","130800","03001"
"210657238","<碧峰峡2日游>畅游碧峰峡风景区、野生动物园、上里古镇，撩可爱萌物，亲近大自然","4","Y002","2天1晚","518","510100","511800","03001"
"210657281","<宁波开元名都大酒店自驾2日游>含双早 双人罗蒙环球城门票  入住首日赠精美欢迎水果一份/香梦晚安牛奶 周六周日享酒店至罗蒙环球乐园班车","5","Y006","2天1晚","983","310000","330200","03001"
"210657311","<宁波开元名都大酒店自驾2日游>含2大1小早/晚餐  1小时30元酒店自行车健康骑行 赠精美欢迎水果一份/ 香梦晚安牛奶 家庭出游亲子首选","4","Y006","2天1晚","778","310000","330200","03001"
"210657313","<宁波开元名都大酒店自驾2日游>含双早双晚  1小时30元酒店自行车健康骑行 赠精美欢迎水果一份/ 香梦晚安牛奶 双人一价全包套餐","4","Y006","2天1晚","680","310000","330200","03001"
"210657595","<浙江千岛湖自驾2-3日游>宿千岛湖半岛度假酒店  免费wifi/泳池/儿童乐园/健身房  5至8月出游赠2大1小千岛湖欢乐水世界门票","4","Y006","2天1晚","462","310000","330100","03001"
"210657689","<日照2日游>商务酒店 金沙滩海滨森林公园 日照海洋公园 门票全含 0购物不进店 充分享受海边惬意慢生活","4","Y002","2天1晚","423","320100","371100","03001"
"210657768","<山西-平遥古城-乔家大院-壶口瀑布2日游>自选王家大院，含特色剪纸含早餐，住平遥特色客栈）绝无强制消费","4","Y002","2天1晚","456","140100","140700","03001"
"210657935","<塔尔寺-青海湖-茶卡盐湖--祁连卓尔山大草原-门源花海3日游>西北升级4至10人小包团 司机兼导跟拍 网红景点  双湖圣寺24H接送机","5","Y002","3天2晚","910","630100","630100","03001"
"210657993","<黄山高铁往返4日游>纯玩 入住热销优等四星酒店 专人专车服务接送站 方便游老街，婺源赏花 览遍黄山多处小景点，含登山礼包","5","Y002","4天3晚","1720","340100","361100","03001"
"210658036","<云南昆明+大理+丽江+香格里拉双飞8日自由行>昆明进出，可升级VIP用车，随走随停，告别跟团起早贪黑，体验玉龙雪山/南诏风情/魅力普达措","5","Y006","8天1晚","1731","110000","530100","03001"
"210658054","<日照+青岛3日游>海昌极地海洋世界、出海捕鱼、激情快艇、2晚住宿红树林酒店","5","Y002","3天2晚","997","320400","371100","03001"
"210658268","<宁波2日游>五龙潭青云峡皮筏漂流、四明山狮子岩、体验玻璃栈道","4","Y002","2天1晚","294","310000","330200","03001"
"210658553","<庐山双动3日游>含冰川漂流 献礼青花瓷0购物 李白双瀑 浩渺鄱阳湖 百丈三叠泉 蒋介石观音桥 享云雾茶烟水亭 0自理景点 舒适酒店","5","Y002","3天2晚","656","420100","360400","03001"
